id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
285055,SUD-2019-1-666-5,2019,false,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""UN SG ,2019-04-10,African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General""",UN SG,2019-04-10,African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General,UN SG,2,Sarrong village,"In Dorsa,",Central Darfur state,Rokoro district,13.079031,24.319189,POINT (24.319189 13.079031),148729,Sudan,625,Africa,2,4,2019-02-26 00:00:00.000,2019-03-13 00:00:00.000,3,0,0,0,3,3,3,625,
285049,SUD-2019-1-666-6,2019,false,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""UN SG ,2019-04-10,African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General""",UN SG,2019-04-10,African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General,UN SG,4,Central Darfur state,In Central Darfur,Central Darfur state,,12.333333,23.416667,POINT (23.416667 12.333333),147287,Sudan,625,Africa,2,4,2019-03-05 00:00:00.000,2019-03-24 00:00:00.000,3,0,0,0,3,3,3,625,
285056,SUD-2019-1-666-7,2019,false,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""UN SG ,2019-04-10,African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General""",UN SG,2019-04-10,African Union-United Nations Hybrid Operation in Darfur Report of the Secretary-General,UN SG,2,Sarrong village,"In Dorsa,",Central Darfur state,Rokoro district,13.079031,24.319189,POINT (24.319189 13.079031),148729,Sudan,625,Africa,1,1,2019-03-14 00:00:00.000,2019-03-14 00:00:00.000,0,2,0,0,2,2,2,625,
305806,SUD-2019-1-666-8,2019,false,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""All Africa,2019-09-23,Eight Dead, Several Injured in South Darfur Violence
CR 	Radio Dabanga""",All Africa,2019-09-23,"Eight Dead, Several Injured in South Darfur Violence
CR 	Radio Dabanga","the acting governor of South Darfur, General Hashim Khalid Mahmoud,",1,Gereida town,in Gireida,South Darfur state,Gerida district,11.266667,25.133333,POINT (25.133333 11.266667),145851,Sudan,625,Africa,2,2,2019-09-18 00:00:00.000,2019-09-19 00:00:00.000,0,0,0,0,0,8,0,625,
367080,SUD-2020-1-666-5,2020,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,2,"""United Nations Security Council S/2020/912,2020-09-17,Report of the Secretary-General on the situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan"";""United Nations S/2021/40,2021-01-13,Final report of the Panel of Expert on the Sudan""",United Nations Security Council S/2020/912;United Nations S/2021/40,2020-09-17;2021-01-13,Report of the Secretary-General on the situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan;Final report of the Panel of Expert on the Sudan,UN,1,Kutrum village,"in Kutrum, Central Darfur,",Central Darfur state,Nertiti district,12.992000,24.131000,POINT (24.131 12.992),148009,Sudan,625,Africa,1,1,2020-06-01 00:00:00.000,2020-06-01 00:00:00.000,27,9,0,0,36,36,36,625,
381635,SUD-2020-1-666-11,2020,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,2,"""United Nations S/2021/40,2021-01-13,Final report of the Panel of Expert on the Sudan"";""All Africa,2020-06-05,Rebel Group Denies Attack On Sudan Army in Darfur's Jebel Marra  
CR  Radio Dabanga""",United Nations S/2021/40;All Africa,2021-01-13;2020-06-05,"Final report of the Panel of Expert on the Sudan;Rebel Group Denies Attack On Sudan Army in Darfur's Jebel Marra  
CR  Radio Dabanga",,3,Nertiti district,"Mara village in Central Darfur, north of Nierteti",Central Darfur state,Nertiti district,13.084770,23.973880,POINT (23.97388 13.08477),148728,Sudan,625,Africa,2,2,2020-06-01 00:00:00.000,2020-06-02 00:00:00.000,0,0,3,0,3,3,3,625,
348661,SUD-2020-1-666-2,2020,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,2,"""Sudan Tribune,2020-07-08,SLA-AW reports clashes with Sudanese army in western Jebel Marra"";""Crisis Watch,2020-08-01,Sudan: July 2020 """,Sudan Tribune;Crisis Watch,2020-07-08;2020-08-01,SLA-AW reports clashes with Sudanese army in western Jebel Marra;Sudan: July 2020,"Walid Mohamed Abakr, military spokesman for the Sudan Liberation Movement/Army",3,Nertiti district,"Military base in Koro area, Kamaraya area in western Jebel Marra,",Central Darfur state,Nertiti district,13.084770,23.973880,POINT (23.97388 13.08477),148728,Sudan,625,Africa,1,1,2020-07-05 00:00:00.000,2020-07-05 00:00:00.000,0,3,0,0,3,6,3,625,
359282,SUD-2020-1-666-4,2020,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,3,"""International Crisis Group,2020-10-01,Crisis Watch Sudan SEPTEMBER 2020"";""United Nations Security Council Report,2020-12-01,S/2020/1155 Situation in the Sudan"";""Agence France Presse,2020-10-03,Singing, dancing ahead of landmark Sudan peace deal""",International Crisis Group;United Nations Security Council Report;Agence France Presse,2020-10-01;2020-12-01;2020-10-03,"Crisis Watch Sudan SEPTEMBER 2020;S/2020/1155 Situation in the Sudan;Singing, dancing ahead of landmark Sudan peace deal","Crisis Watch, UN",1,Boldon village,"in Jebel Marra area
Boldong base near Nertiti",Central Darfur state,Nertiti district,12.930000,24.130000,POINT (24.13 12.93),148009,Sudan,625,Africa,1,2,2020-09-27 00:00:00.000,2020-09-28 00:00:00.000,0,3,0,0,3,3,3,625,
385614,SUD-2021-1-666-2.2,2021,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""United Nations Security Council Report,2021-03-01,S/2021/199 Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan""",United Nations Security Council Report,2021-03-01,S/2021/199 Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan,United Nations Security Council Report,1,Sabanga area,Sabanga,Central Darfur state,Rokoro district,13.260000,24.170000,POINT (24.17 13.26),148729,Sudan,625,Africa,1,1,2021-01-24 00:00:00.000,2021-01-24 00:00:00.000,0,0,0,7,7,7,7,625,
385613,SUD-2021-1-666-2.1,2021,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""United Nations Security Council Report,2021-03-01,S/2021/199 Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan""",United Nations Security Council Report,2021-03-01,S/2021/199 Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan,United Nations Security Council Report,1,Sabanga area,Sabanga,Central Darfur state,Rokoro district,13.260000,24.170000,POINT (24.17 13.26),148729,Sudan,625,Africa,1,1,2021-01-31 00:00:00.000,2021-01-31 00:00:00.000,0,0,0,7,7,7,7,625,
380326,SUD-2021-1-666-0,2021,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,2,"""All Africa,2021-02-01,Holdout Rebel Movement 'Repels Gunmen Attack' in North Darfur
CR 	Radio Dabanga"";""International Crisis Group,2021-02-01,Crisis Watch Sudan JANUARY 2021""",All Africa;International Crisis Group,2021-02-01;2021-02-01,"Holdout Rebel Movement 'Repels Gunmen Attack' in North Darfur
CR 	Radio Dabanga;Crisis Watch Sudan JANUARY 2021","Walid Mohamed, a SLM-AW military spokesman",2,Faluja village,"in Touha Shalal, Tawila locality, North Darfur
came from the Fallujah area",South Darfur state,East/Sharq Jabel Marra district,13.095490,24.740000,POINT (24.74 13.09549),148730,Sudan,625,Africa,1,1,2021-01-31 00:00:00.000,2021-01-31 00:00:00.000,0,0,0,0,0,17,0,625,
385339,SUD-2021-1-666-1,2021,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,2,"""Sudan Tribune,2021-02-05,SLM-AW repulsed fresh attack by Sudanese forces in Jebel Marra: spokesman"";""Crisis Watch,2021-03-01,Sudan FEBRUARY 2021""",Sudan Tribune;Crisis Watch,2021-02-05;2021-03-01,SLM-AW repulsed fresh attack by Sudanese forces in Jebel Marra: spokesman;Sudan FEBRUARY 2021,"SLM spokesman Walid Mohamed Abaker ""Tongo",3,East/Sharq Jabel Marra district,Rukona area east of Jebel Marra,South Darfur state,East/Sharq Jabel Marra district,12.894570,24.588780,POINT (24.58878 12.89457),148010,Sudan,625,Africa,1,1,2021-02-04 00:00:00.000,2021-02-04 00:00:00.000,0,0,0,0,0,24,0,625,
410900,SUD-2021-1-666-3,2021,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,4,"""Crisis Watch,2021-08-01,Sudan JULY 2021"";""All Africa,2021-07-20,Deadly Darfur Attacks Leave Eight Dead, 12 Injured  
CR  Radio Dabanga"";""All Africa,2021-07-22,Hundreds Protest Deadly Attack On North Darfur's Displaced  
CR  Radio Dabanga"";""UN Security Council,2021-09-01,Report of the Secretary-General S/2021/766""",Crisis Watch;All Africa;All Africa;UN Security Council,2021-08-01;2021-07-20;2021-07-22;2021-09-01,"Sudan JULY 2021;Deadly Darfur Attacks Leave Eight Dead, 12 Injured  
CR  Radio Dabanga;Hundreds Protest Deadly Attack On North Darfur's Displaced  
CR  Radio Dabanga;Report of the Secretary-General S/2021/766",Coordination of Displaced Persons and Refugees in North Darfur; UN,1,Sortoni IDP camp,Sortony camp in Kabkabiya locality,North Darfur state,Kebkabiya district,13.419313,24.342150,POINT (24.34215 13.419313),148729,Sudan,625,Africa,2,2,2021-07-17 00:00:00.000,2021-07-18 00:00:00.000,0,0,17,0,17,17,17,625,
461291,SUD-2022-1-666-2,2022,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""UN Security Council,2022-12-01,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2022/898""",UN Security Council,2022-12-01,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2022/898,UN,2,Rokoro town,near Rockero village in Central Darfur,Central Darfur state,Rokoro district,13.280000,24.450000,POINT (24.45 13.28),148729,Sudan,625,Africa,1,1,2022-10-18 00:00:00.000,2022-10-18 00:00:00.000,12,0,0,0,12,12,12,625,
461290,SUD-2022-1-666-3,2022,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""UN Security Council,2022-12-01,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2022/898""",UN Security Council,2022-12-01,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2022/898,UN,2,Rokoro town,near Rockero village in Central Darfur,Central Darfur state,Rokoro district,13.280000,24.450000,POINT (24.45 13.28),148729,Sudan,625,Africa,1,1,2022-10-21 00:00:00.000,2022-10-21 00:00:00.000,9,0,0,0,9,9,9,625,
461288,SUD-2022-1-666-4,2022,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""UN Security Council,2022-12-01,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2022/898""",UN Security Council,2022-12-01,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2022/898,UN,2,Rokoro town,near Rockero village in Central Darfur,Central Darfur state,Rokoro district,13.280000,24.450000,POINT (24.45 13.28),148729,Sudan,625,Africa,1,1,2022-11-01 00:00:00.000,2022-11-01 00:00:00.000,0,0,0,10,10,10,10,625,
457063,SUD-2022-1-666-0,2022,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,3,"""AllAfrica,2022-11-28,Hemeti Defends Actions of Sudan RSF in West Kordofan
CR 	Dabanga"";""AllAfrica,2022-11-30,SLM-AW Accuse Sudan Military of Darfur Clash Leaving 13 Dead, 5,600 Displaced
CR 	Dabanga"";""Africa Research Bulletin,2022-12-13,SUDAN: Protests""",AllAfrica;AllAfrica;Africa Research Bulletin,2022-11-28;2022-11-30;2022-12-13,"Hemeti Defends Actions of Sudan RSF in West Kordofan
CR 	Dabanga;SLM-AW Accuse Sudan Military of Darfur Clash Leaving 13 Dead, 5,600 Displaced
CR 	Dabanga;SUDAN: Protests",,5,Jebel Marra area,northern Jebel Marra in central Darfur,,,12.949960,24.258160,POINT (24.25816 12.94996),148009,Sudan,625,Africa,1,1,2022-11-24 00:00:00.000,2022-11-24 00:00:00.000,0,0,0,13,13,13,13,625,
468206,SUD-2022-1-666-5,2022,true,Clear,1,309,309,Sudan: Government,666,666,Government of Sudan - SLM/A,112,112,Government of Sudan,469,469,SLM/A,1,"""UN Security Council ,2023-02-28,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2023/154""",UN Security Council,2023-02-28,Situation in the Sudan and the activities of the United Nations Integrated Transition Assistance Mission in the Sudan S/2023/154,UN,5,Jebel Marra area,Dongola area in North Jebel Marra locality,,,12.949960,24.258160,POINT (24.25816 12.94996),148009,Sudan,625,Africa,1,1,2022-12-23 00:00:00.000,2022-12-23 00:00:00.000,0,3,0,0,3,3,3,625,
8324,SUD-2006-1-630-1,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,"United Nations Monthly Report of the Secretary-General on Darfur 28 July 2006 AND AFP 2006-07-04 ""12 killed as Sudan rebels seize town"" AND Xinhua 2006-07-04 ""Khartoum reiterates commitment to Darfur peace agreement despite attack"" AND AP 2006-07-05 ""Sudan files protest with the United Nations over deadly rebel attack on a western town"" Jan Pronk Weblog nr 32 August 18, 2006 AND International Herald Tribune 2006-11-27 ""Sudan rebels attack Kordofan oil field, extending campaign to outside Darfur",,,,Provincial governor Faisal Hassan Ibrahim,1,Hamrat al-Sheikh town,Hamrat al-Sheikh town,Northern Kordofan state,,14.583333,27.966667,POINT (27.966667 14.583333),150896,Sudan,625,Africa,1,1,2006-07-03 00:00:00.000,2006-07-03 00:00:00.000,10,0,2,8,20,20,20,625,
8408,SUD-2006-1-630-4.3,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,"United Nations Monthly report of the Secretary-General on Darfur 26 September 2006 AND HRW September 6 2006 ""Darfur: Indiscriminate Bombing Warrants U.N. Sanctions Khartoum Drops Bombs in Ongoing Offensive, Stymies Peacekeeping Efforts",,,,"Sam Ibok, the director of the AU Peace and Security Council",2,Kulkul town,"Telbo village (Hassan village near Kulkul, Northern Darfur and nearby villages of Abu Sakin and Telbo)",Northern Darfur state,Mellit district,14.166667,25.216667,POINT (25.216667 14.166667),150171,Sudan,625,Africa,1,1,2006-07-29 00:00:00.000,2006-07-29 00:00:00.000,0,0,6,0,6,6,6,625,
9058,SUD-2006-1-630-4.2,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,"United Nations Monthly report of the Secretary-General on Darfur 26 September 2006 AND HRW September 6 2006 ""Darfur: Indiscriminate Bombing Warrants U.N. Sanctions Khartoum Drops Bombs in Ongoing Offensive, Stymies Peacekeeping Efforts",,,,"Sam Ibok, the director of the AU Peace and Security Council",1,Abu Sikkin village,Abu Sikkin village,Northern Darfur state,El Fasher district,14.066667,24.550000,POINT (24.55 14.066667),150170,Sudan,625,Africa,1,1,2006-07-29 00:00:00.000,2006-07-29 00:00:00.000,0,0,7,0,7,7,7,625,
7845,SUD-2006-1-630-4.1,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,"United Nations Monthly report of the Secretary-General on Darfur 26 September 2006 AND HRW September 6 2006 ""Darfur: Indiscriminate Bombing Warrants U.N. Sanctions Khartoum Drops Bombs in Ongoing Offensive, Stymies Peacekeeping Efforts",,,,"Sam Ibok, the director of the AU Peace and Security Council",1,Hasan village,Hasan village,Northern Darfur state,Mellit district,14.566667,26.016667,POINT (26.016667 14.566667),150893,Sudan,625,Africa,1,1,2006-07-29 00:00:00.000,2006-07-29 00:00:00.000,0,0,7,0,7,7,7,625,
8219,SUD-2006-1-630-6.1,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,United Nations Monthly report of the Secretary-General on Darfur 26 September 2006,,,,,1,Saiyah town,Saiyah town,Northern Darfur state,Mellit district,14.300000,25.750000,POINT (25.75 14.3),150172,Sudan,625,Africa,1,2,2006-08-28 00:00:00.000,2006-08-29 00:00:00.000,0,0,1,0,1,1,1,625,
8440,SUD-2006-1-630-6.2,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,United Nations Monthly report of the Secretary-General on Darfur 26 September 2006,,,,,1,Umm Sidir town,Umm Sidir town,Northern Darfur state,Kutum district,14.416667,25.150000,POINT (25.15 14.416667),150171,Sudan,625,Africa,1,2,2006-08-28 00:00:00.000,2006-08-29 00:00:00.000,0,0,1,0,1,1,1,625,
8460,SUD-2006-1-630-8,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,"United Nations Monthly Report of the Secretary-General on Darfur 8 November 2006 AND Amnesty International 2006-10-05 ""Sudan Crying out for safety",,,,,1,Hashaba town,Hashaba town,Northern Darfur state,Kutum district,14.150000,25.400000,POINT (25.4 14.15),150171,Sudan,625,Africa,1,1,2006-09-01 00:00:00.000,2006-09-01 00:00:00.000,0,0,0,3,3,3,3,625,
7634,SUD-2006-1-630-11,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,"Jan Pronk Weblog nr 35 October 14, 2006 and http://uk.news.yahoo.com/30092006/325/photo/rebel-national-redemption-outpost-umm-sidir.html AND Bangkok-Post 2006-09-01 ""ANALYSIS / THE SUDAN Shaky peace in Darfur may slip to new violence"" By LYDIA POLGREEN  AND GenocideINtervention.net ""Darfur News Brief: Oct. 20, 2006"" AND UNMIS DPA Monitoring November",,,,,1,Umm Sidir town,Umm Sidir town,Northern Darfur state,Kutum district,14.416667,25.150000,POINT (25.15 14.416667),150171,Sudan,625,Africa,1,1,2006-09-11 00:00:00.000,2006-09-11 00:00:00.000,0,0,0,200,200,700,200,625,
8518,SUD-2006-1-630-12,2006,true,Clear,1,309,309,Sudan: Government,667,667,Government of Sudan - NRF,112,112,Government of Sudan,470,470,NRF,-1,"Agence France-Presse (AFP) 2006-09-12 ""Sudan sticks to its guns in face of world pressure",,,,National Redemption Front spokesman Ahmed Yusef,1,Umm Sidir town,Umm Sidir town,Northern Darfur state,Kutum district,14.416667,25.150000,POINT (25.15 14.416667),150171,Sudan,625,Africa,1,1,2006-09-12 00:00:00.000,2006-09-12 00:00:00.000,2,7,0,0,9,9,9,625,
